.id	name	NAME	PRECURSORMZ	charge	PRECURSORTYPE	FORMULA	Ontology	INCHIKEY	SMILES	CCS	IONMODE	INSTRUMENT	Comment	Num Peaks
gnps1888	THIAMINE	THIAMINE	266.11903523017	+1	[M+H]+	C12H17N4OS	Thiamines	JZRWCGZRTZMZEH-UHFFFAOYSA-N	CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N	158.9276472	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577976; origin=GNPS	8
gnps1889	5-METHYLCYTOSINE HYDROCLORIDE	5-METHYLCYTOSINE HYDROCLORIDE	126.06618830917	+1	[M+H]+	C5H7N3O	Hydroxypyrimidines	LRSASMSXMSNRBT-UHFFFAOYSA-N	CC1=C(N)NC(=O)N=C1	127.0820962	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577978; origin=GNPS	4
gnps189	Ramelteon (TAK-375)	Ramelteon (TAK-375)	260.16450537217	+1	[M+H]+	C16H21NO2	Indanes	YLXDSYKOBKBWJQ-UHFFFAOYNA-N	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12	170.8073556	Positive	qTof	DB#=CCMSLIB00000078074; origin=GNPS	23
gnps1890	CYTIDINE 2',3'-CYCLIC MONO-PHOS-PHATE	CYTIDINE 2',3'-CYCLIC MONO-PHOS-PHATE	306.04856318817	+1	[M+H]+	C9H12N3O7P	2',3'-cyclic pyrimidine nucleotides	NMPZCCZXCOMSDQ-UHFFFAOYNA-N	NC1=NC(=O)N(C=C1)C1OC(CO)C2OP(O)(=O)OC12	167.1102574	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577979; origin=GNPS	13
gnps1891	NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE	NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE	189.15975434417	+1	[M+H]+	C9H20N2O2	L-alpha-amino acids	MXNRLFUSFKVQSK-UHFFFAOYNA-N	C[N+](C)(C)CCCCC(N)C([O-])=O	142.8213233	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577980; origin=GNPS	7
gnps1892	D-(-)-3-PHOSPHOGLYCERIC ACID	D-(-)-3-PHOSPHOGLYCERIC ACID	187.00021601517	+1	[M+H]+	C3H7O7P	Sugar acids and derivatives	OSJPPGNTCRNQQC-UHFFFAOYNA-N	OC(COP(O)(O)=O)C(O)=O	140.6948555	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577981; origin=GNPS	26
gnps1893	L-CARNITINE	L-CARNITINE	162.11246979917	+1	[M+H]+	C7H15NO3	Carnitines	PHIQHXFUZVPYII-UHFFFAOYNA-N	C[N+](C)(C)CC(O)CC([O-])=O	134.2017692	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577982; origin=GNPS	5
gnps1894	ADENOSINE 3',5'-CYCLIC MONOPHOSPHATE	ADENOSINE 3',5'-CYCLIC MONOPHOSPHATE	330.05979657617	+1	[M+H]+	C10H12N5O6P	3',5'-cyclic purine nucleotides	IVOMOUWHDPKRLL-UHFFFAOYNA-N	NC1=NC=NC2=C1N=CN2C1OC2COP(O)(=O)OC2C1O	173.569797	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577983; origin=GNPS	10
gnps1895	ADENOSINE 3',5'-DIPHOSPHATE	ADENOSINE 3',5'-DIPHOSPHATE	428.03669215117	+1	[M+H]+	C10H15N5O10P2	Purine ribonucleoside 3',5'-bisphosphates	WHTCPDAXWFLDIH-UHFFFAOYNA-N	NC1=NC=NC2=C1N=CN2C1OC(COP(O)(O)=O)C(OP(O)(O)=O)C1O	189.1837318	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577984; origin=GNPS	12
gnps1896	NALPHA-ACETYL-L-LYSINE	NALPHA-ACETYL-L-LYSINE	189.12336883517	+1	[M+H]+	C8H16N2O3	N-acyl-alpha amino acids	VEYYWZRYIYDQJM-UHFFFAOYNA-N	CC(=O)NC(CCCCN)C(O)=O	142.5972894	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577986; origin=GNPS	13
gnps1897	PYRIDOXAMINE	PYRIDOXAMINE	169.09715408617	+1	[M+H]+	C8H12N2O2	Pyridoxamine 5'-phosphates	NHZMQXZHNVQTQA-UHFFFAOYSA-N	CC1=NC=C(CO)C(CN)=C1O	136.379143	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577987; origin=GNPS	3
gnps1898	XANTHOSINE 5'-MONOPHOSPHATE	XANTHOSINE 5'-MONOPHOSPHATE	365.04929146517	+1	[M+H]+	C10H13N4O9P	Purine ribonucleoside monophosphates	DCTLYFZHFGENCW-UHFFFAOYNA-N	OC1C(COP(O)(O)=O)OC(C1O)N1C=NC2=C1NC(=O)NC2=O	176.7480628	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577988; origin=GNPS	12
gnps1899	FLAVIN ADENINE DINUCLEOTIDE	FLAVIN ADENINE DINUCLEOTIDE	786.16441184717	+1	[M+H]+	C27H33N9O15P2	Flavin nucleotides	VWWQXMAJTJZDQX-UHFFFAOYNA-N	CC1=CC2=C(C=C1C)N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2	249.184571	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577989; origin=GNPS	13
gnps19	FenoprofenCa	FenoprofenCa	243.10157076317	+1	[M+H]+	C15H14O3	Diphenylethers	RDJGLLICXDHJDY-UHFFFAOYNA-N	CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1	154.828857	Positive	qTof	DB#=CCMSLIB00000005468; origin=GNPS	15
gnps190	AMG-073 HCl (Cinacalcet hydrochloride)	AMG-073 HCl (Cinacalcet hydrochloride)	358.17771065317	+1	[M+H]+	C22H22F3N	Naphthalenes	VDHAWDNDOKGFTD-UHFFFAOYNA-N	CC(NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=C1C=CC=C2	197.6766841	Positive	qTof	DB#=CCMSLIB00000078075; origin=GNPS	13
gnps1900	LAUROYLCARNITINE	LAUROYLCARNITINE	344.27953512717	+1	[M+H]+	C19H37NO4	Acyl carnitines	FUJLYHJROOYKRA-UHFFFAOYNA-N	CCCCCCCCCCCC(=O)OC(CC([O-])=O)C[N+](C)(C)C	218.0794739	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577990; origin=GNPS	8
gnps1901	1-METHYLNICOTINAMIDE	1-METHYLNICOTINAMIDE	138.07821579017	+1	[M+H]+	C7H9N2O	Nicotinamides	LDHMAVIPBRSVRG-UHFFFAOYSA-O	C[N+]1=CC=CC(=C1)C(N)=O	126.0325918	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577991; origin=GNPS	4
gnps1902	N-ACETYL-DL-METHIONINE	N-ACETYL-DL-METHIONINE	192.06889090917	+1	[M+H]+	C7H13NO3S	Methionine and derivatives	XUYPXLNMDZIRQH-UHFFFAOYNA-N	CSCCC(NC(C)=O)C(O)=O	142.4141055	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577992; origin=GNPS	67
gnps1903	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-D-RIBOFURANOSYL 5'-MONOPHOSPHATE	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-D-RIBOFURANOSYL 5'-MONOPHOSPHATE	339.07002690917	+1	[M+H]+	C9H15N4O8P	1-ribosyl-imidazolecarboxamides	NOTGFIUVDGNKRI-UHFFFAOYNA-N	NC(=O)C1=C(N)N(C=N1)C1OC(COP(O)(O)=O)C(O)C1O	172.3867648	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577993; origin=GNPS	34
gnps1904	URIDINE 5'-DIPHOSPHO-N-ACETYLGALACTOSAMINE	URIDINE 5'-DIPHOSPHO-N-ACETYLGALACTOSAMINE	608.08884686917	+1	[M+H]+	C17H27N3O17P2	Pyrimidine nucleotide sugars	LFTYTUAZOPRMMI-UHFFFAOYNA-N	CC(=O)NC1C(O)C(O)C(CO)OC1OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1O)N1C=CC(=O)NC1=O	220.759071	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577994; origin=GNPS	22
gnps1905	GUANOSINE 3',5'-CYCLIC MONOPHOSPHATE	GUANOSINE 3',5'-CYCLIC MONOPHOSPHATE	346.05471119617	+1	[M+H]+	C10H12N5O7P	3',5'-cyclic purine nucleotides	ZOOGRGPOEVQQDX-UHFFFAOYNA-N	NC1=NC(=O)C2=C(N1)N(C=N2)C1OC2COP(O)(=O)OC2C1O	175.3506708	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577995; origin=GNPS	7
gnps1906	O-PHOSPHO-DL-SERINE	O-PHOSPHO-DL-SERINE	186.01620043217	+1	[M+H]+	C3H8NO6P	L-alpha-amino acids	BZQFBWGGLXLEPQ-UHFFFAOYNA-N	NC(COP(O)(O)=O)C(O)=O	140.555933	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577996; origin=GNPS	12
gnps1907	S-(5'-ADENOSYL)-L-HOMOCYSTEINE	S-(5'-ADENOSYL)-L-HOMOCYSTEINE	385.12886539417	+1	[M+H]+	C14H20N6O5S	5'-deoxy-5'-thionucleosides	ZJUKTBDSGOFHSH-UHFFFAOYNA-N	NC(CCSCC1OC(C(O)C1O)N1C=NC2=C1N=CN=C2N)C(O)=O	185.0018082	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577997; origin=GNPS	6
gnps1908	L-ORNITHINE	L-ORNITHINE	133.09715408617	+1	[M+H]+	C5H12N2O2	L-alpha-amino acids	AHLPHDHHMVZTML-UHFFFAOYNA-N	NCCCC(N)C(O)=O	130.7452168	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577998; origin=GNPS	12
gnps1909	ADENINE	ADENINE	136.06177163317	+1	[M+H]+	C5H5N5	6-aminopurines	GFFGJBXGBJISGV-UHFFFAOYSA-N	NC1=NC=NC2=C1NC=N2	129.1034831	Positive	Q-Exactive Plus	DB#=CCMSLIB00000577999; origin=GNPS	3
gnps191	Celecoxib	Celecoxib	382.08315881817	+1	[M+H]+	C17H14F3N3O2S	Phenylpyrazoles	RZEKVGVHFLEQIL-UHFFFAOYSA-N	CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F	185.4954883	Positive	qTof	DB#=CCMSLIB00000078076; origin=GNPS	24
gnps1910	PHOSPHOCREATINE	PHOSPHOCREATINE	212.04308388417	+1	[M+H]+	C4H10N3O5P	Alpha amino acids and derivatives	DRBBFCLWYRJSJZ-UHFFFAOYSA-N	CN(CC(O)=O)C(N)=NP(O)(O)=O	145.0089354	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578001; origin=GNPS	20
gnps1911	CYTIDINE 5'-DIPHOSPHATE	CYTIDINE 5'-DIPHOSPHATE	404.02545876317	+1	[M+H]+	C9H15N3O11P2	Pyrimidine ribonucleoside diphosphates	ZWIADYZPOWUWEW-UHFFFAOYNA-N	NC1=NC(=O)N(C=C1)C1OC(COP(O)(=O)OP(O)(O)=O)C(O)C1O	183.1945402	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578002; origin=GNPS	5
gnps1912	HISTAMINE	HISTAMINE	112.08692375417	+1	[M+H]+	C5H9N3	2-arylethylamines	NTYJJOPFIAHURM-UHFFFAOYSA-N	NCCC1=CN=CN1	124.3687311	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578003; origin=GNPS	5
gnps1913	THIAMINE MONOPHOSPHATE	THIAMINE MONOPHOSPHATE	345.07808966717	+1	[M+H]+	C12H17N4O4PS	Thiamine phosphates	HZSAJDVWZRBGIF-UHFFFAOYSA-N	CC1=C(CCOP(O)([O-])=O)SC=[N+]1CC1=CN=C(C)N=C1N	175.2027569	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578005; origin=GNPS	9
gnps1914	S-HEXYL-GLUTATHIONE	S-HEXYL-GLUTATHIONE	392.18498329217	+1	[M+H]+	C16H29N3O6S	Oligopeptides	HXJDWCWJDCOHDG-UHFFFAOYNA-N	CCCCCCSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O	191.0679465	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578006; origin=GNPS	22
gnps1915	GUANOSINE 5'-MONOPHOSPHATE	GUANOSINE 5'-MONOPHOSPHATE	364.06527588117	+1	[M+H]+	C10H14N5O8P	Purine ribonucleoside monophosphates	RQFCJASXJCIDSX-UHFFFAOYNA-N	NC1=NC(=O)C2=C(N1)N(C=N2)C1OC(COP(O)(O)=O)C(O)C1O	177.8255461	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578007; origin=GNPS	12
gnps1916	4-GUANIDINOBUTANOATE	4-GUANIDINOBUTANOATE	146.09240305817	+1	[M+H]+	C5H11N3O2	Gamma amino acids and derivatives	TUHVEAJXIMEOSA-UHFFFAOYSA-N	NC(N)=NCCCC(O)=O	132.8667974	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578008; origin=GNPS	8
gnps1917	D-MANNOSAMINE	D-MANNOSAMINE	180.08664897517	+1	[M+H]+	C6H13NO5	Hexoses	FZHXIRIBWMQPQF-UHFFFAOYNA-N	NC(C=O)C(O)C(O)C(O)CO	140.757308	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578009; origin=GNPS	28
gnps1918	O-ACETYL-L-CARNITINE	O-ACETYL-L-CARNITINE	204.12303448317	+1	[M+H]+	C9H17NO4	Acyl carnitines	RDHQFKQIGNGIED-UHFFFAOYNA-N	CC(=O)OC(CC([O-])=O)C[N+](C)(C)C	145.9143542	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578010; origin=GNPS	38
gnps1919	RIBOFLAVIN	RIBOFLAVIN	377.14556083217	+1	[M+H]+	C17H20N4O6	Flavins	AUNGANRZJHBGPY-UHFFFAOYNA-N	CC1=CC2=C(C=C1C)N(CC(O)C(O)C(O)CO)C1=NC(=O)NC(=O)C1=N2	185.4586244	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578011; origin=GNPS	18
gnps192	Vemurafenib (PLX4032)	Vemurafenib (PLX4032)	490.07982315217	+1	[M+H]+	C23H18ClF2N3O3S	Aryl-phenylketones	GPXBXXGIAQBQNI-UHFFFAOYSA-N	CCCS(=O)(=O)NC1=CC=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C1F	-1	Positive	qTof	DB#=CCMSLIB00000078077; origin=GNPS	19
gnps1920	GUANOSINE 5'-DIPHOSPHO-D-MANNOSE	GUANOSINE 5'-DIPHOSPHO-D-MANNOSE	606.08443019317	+1	[M+H]+	C16H25N5O16P2	Purine nucleotide sugars	MVMSCBBUIHUTGJ-UHFFFAOYNA-N	NC1=NC(=O)C2=C(N1)N(C=N2)C1OC(COP(O)(=O)OP(O)(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	220.980988	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578012; origin=GNPS	2
gnps1921	GLUCOSAMINATE	GLUCOSAMINATE	196.08156359517	+1	[M+H]+	C6H13NO6	D-alpha-amino acids	UFYKDFXCZBTLOO-UHFFFAOYNA-N	NC(C(O)C(O)C(O)CO)C(O)=O	143.5695096	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578014; origin=GNPS	27
gnps1922	N-ACETYLPUTRESCINE	N-ACETYLPUTRESCINE	131.11788953117	+1	[M+H]+	C6H14N2O	Carboximidic acids	KLZGKIDSEJWEDW-UHFFFAOYSA-N	CC(=O)NCCCCN	129.9046727	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578015; origin=GNPS	11
gnps1923	N-ACETYL-D-GALACTOSAMINE	N-ACETYL-D-GALACTOSAMINE	222.09721365917	+1	[M+H]+	C8H15NO6	N-acyl-alpha-hexosamines	OVRNDRQMDRJTHS-UHFFFAOYNA-N	CC(=O)NC1C(O)OC(CO)C(O)C1O	149.7353589	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578016; origin=GNPS	40
gnps1924	N-ACETYL-DL-GLUTAMIC ACID	N-ACETYL-DL-GLUTAMIC ACID	190.07099891017	+1	[M+H]+	C7H11NO5	Glutamic acid and derivatives	RFMMMVDNIPUKGG-UHFFFAOYNA-N	CC(=O)NC(CCC(O)=O)C(O)=O	142.1593513	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578017; origin=GNPS	11
gnps1925	6-HYDROXYNICOTINATE	6-HYDROXYNICOTINATE	140.03421947717	+1	[M+H]+	C6H5NO3	Pyridinecarboxylic acids	BLHCMGRVFXRYRN-UHFFFAOYSA-N	OC(=O)C1=CNC(=O)C=C1	128.7707533	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578018; origin=GNPS	31
gnps1926	INOSINE 5'-MONOPHOSPHATE	INOSINE 5'-MONOPHOSPHATE	349.05437684517	+1	[M+H]+	C10H13N4O8P	Purine ribonucleoside monophosphates	GRSZFWQUAKGDAV-UHFFFAOYNA-N	OC1C(COP(O)(O)=O)OC(C1O)N1C=NC2=C1NC=NC2=O	174.9672684	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578019; origin=GNPS	7
gnps1927	D-PANTOTHENIC ACID	D-PANTOTHENIC ACID	220.11794910317	+1	[M+H]+	C9H17NO5	Secondary alcohols	GHOKWGTUZJEAQD-UHFFFAOYNA-N	CC(C)(CO)C(O)C(=O)NCCC(O)=O	149.3939348	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578020; origin=GNPS	28
gnps1928	2-AMINO-2-METHYLPROPANOATE	2-AMINO-2-METHYLPROPANOATE	104.07060498617	+1	[M+H]+	C4H9NO2	Alpha amino acids	FUOOLUPWFVMBKG-UHFFFAOYSA-N	CC(C)(N)C(O)=O	126.3171647	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578021; origin=GNPS	3
gnps1929	S-CARBOXYMETHYL-L-CYSTEINE	S-CARBOXYMETHYL-L-CYSTEINE	180.03250540017	+1	[M+H]+	C5H9NO4S	L-cysteine-S-conjugates	GBFLZEXEOZUWRN-UHFFFAOYNA-N	NC(CSCC(O)=O)C(O)=O	137.4740419	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578023; origin=GNPS	24
gnps193	Altretamine (Hexalen)	Altretamine (Hexalen)	211.16657105617	+1	[M+H]+	C9H18N6	Dialkylarylamines	UUVWYPNAQBNQJQ-UHFFFAOYSA-N	CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C	160.2959382	Positive	qTof	DB#=CCMSLIB00000078079; origin=GNPS	9
gnps1930	L-HISTIDINOL	L-HISTIDINOL	142.09748843817	+1	[M+H]+	C6H11N3O	Aralkylamines	ZQISRDCJNBUVMM-UHFFFAOYNA-N	NC(CO)CC1=CN=CN1	131.8193839	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578024; origin=GNPS	10
gnps1931	THYMIDINE 5'-MONOPHOSPHATE	THYMIDINE 5'-MONOPHOSPHATE	323.06387890117	+1	[M+H]+	C10H15N2O8P	Pyrimidine 2'-deoxyribonucleoside monophosphates	GYOZYWVXFNDGLU-UHFFFAOYNA-N	CC1=CN(C2CC(O)C(COP(O)(O)=O)O2)C(=O)NC1=O	169.5819392	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578025; origin=GNPS	21
gnps1932	3-UREIDOPROPIONATE	3-UREIDOPROPIONATE	133.06076857817	+1	[M+H]+	C4H8N2O3	Ureas	JSJWCHRYRHKBBW-UHFFFAOYSA-N	NC(=O)NCCC(O)=O	130.4527646	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578026; origin=GNPS	23
gnps1933	5-AMINOPENTANOATE	5-AMINOPENTANOATE	118.08625505017	+1	[M+H]+	C5H11NO2	Delta amino acids and derivatives	JJMDCOVWQOJGCB-UHFFFAOYSA-N	NCCCCC(O)=O	127.6087989	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578027; origin=GNPS	4
gnps1934	NORLEUCINE	NORLEUCINE	132.10190511517	+1	[M+H]+	C6H13NO2	L-alpha-amino acids	LRQKBLKVPFOOQJ-UHFFFAOYNA-N	CCCCC(N)C(O)=O	132.3689906	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578028; origin=GNPS	4
gnps1935	ADENOSINE	ADENOSINE	268.10403037117	+1	[M+H]+	C10H13N5O4	Purine nucleosides	OIRDTQYFTABQOQ-UHFFFAOYNA-N	NC1=NC=NC2=C1N=CN2C1OC(CO)C(O)C1O	161.6744101	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578029; origin=GNPS	2
gnps1936	D-SACCHARIC ACID	D-SACCHARIC ACID	211.04484373417	+1	[M+H]+	C6H10O8	Glucuronic acid derivatives	DSLZVSRJTYRBFB-UHFFFAOYNA-N	OC(C(O)C(O)C(O)=O)C(O)C(O)=O	146.0799622	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578030; origin=GNPS	99
gnps1937	3',5'-CYCLIC AMP	3',5'-CYCLIC AMP	330.05979657617	+1	[M+H]+	C10H12N5O6P	3',5'-cyclic purine nucleotides	IVOMOUWHDPKRLL-UHFFFAOYNA-N	NC1=NC=NC2=C1N=CN2C1OC2COP(O)(=O)OC2C1O	173.569797	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578031; origin=GNPS	7
gnps1938	3-METHYLHISTAMINE	3-METHYLHISTAMINE	126.10257381817	+1	[M+H]+	C6H11N3	2-arylethylamines	CPAGZVLINCPJEH-UHFFFAOYSA-N	CN1C=NC=C1CCN	124.8151175	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578032; origin=GNPS	4
gnps1939	CHOLINE	CHOLINE	105.11426694717	+1	[M+H]+	C5H14NO	Cholines	OEYIOHPDSNJKLS-UHFFFAOYSA-N	C[N+](C)(C)CCO	121.051093	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578033; origin=GNPS	6
gnps194	Amisulpride	Amisulpride	370.17950398717	+1	[M+H]+	C17H27N3O4S	Aminobenzamides	NTJOBXMMWNYJFB-UHFFFAOYNA-N	CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC	203.4629392	Positive	qTof	DB#=CCMSLIB00000078080; origin=GNPS	19
gnps1940	4-AMINOBUTANOATE	4-AMINOBUTANOATE	104.07060498617	+1	[M+H]+	C4H9NO2	Gamma amino acids and derivatives	BTCSSZJGUNDROE-UHFFFAOYSA-N	NCCCC(O)=O	125.7070116	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578034; origin=GNPS	7
gnps1941	ACETYLCHOLINE	ACETYLCHOLINE	147.12483163117	+1	[M+H]+	C7H16NO2	Acyl cholines	OIPILFWXSMYKGL-UHFFFAOYSA-N	CC(=O)OCC[N+](C)(C)C	131.7818862	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578035; origin=GNPS	7
gnps1942	5-HYDROXY-L-TRYPTOPHAN	5-HYDROXY-L-TRYPTOPHAN	221.09206870617	+1	[M+H]+	C11H12N2O3	Serotonins	LDCYZAJDBXYCGN-UHFFFAOYNA-N	NC(CC1=CNC2=C1C=C(O)C=C2)C(O)=O	149.801838	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578036; origin=GNPS	10
gnps1943	D-ALANINE	D-ALANINE	90.05495492117	+1	[M+H]+	C3H7NO2	Alanine and derivatives	QNAYBMKLOCPYGJ-UHFFFAOYNA-N	CC(N)C(O)=O	125.589218	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578037; origin=GNPS	14
gnps1944	THEOBROMINE	THEOBROMINE	181.07200196617	+1	[M+H]+	C7H8N4O2	Xanthines	YAPQBXQYLJRXSA-UHFFFAOYSA-N	CN1C=NC2=C1C(=O)NC(=O)N2C	137.8588614	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578038; origin=GNPS	26
gnps1945	N-AMIDINO-L-ASPARTATE	N-AMIDINO-L-ASPARTATE	176.06658223417	+1	[M+H]+	C5H9N3O4	Aspartic acid and derivatives	VVHOUVWJCQOYGG-UHFFFAOYNA-N	NC(N)=NC(CC(O)=O)C(O)=O	139.590917	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578039; origin=GNPS	18
gnps1946	L-HISTIDINE	L-HISTIDINE	156.07675299417	+1	[M+H]+	C6H9N3O2	Histidine and derivatives	HNDVDQJCIGZPNO-UHFFFAOYNA-N	NC(CC1=CN=CN1)C(O)=O	134.4910447	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578040; origin=GNPS	7
gnps1947	L-ALLOTHREONINE	L-ALLOTHREONINE	120.06551960617	+1	[M+H]+	C4H9NO3	L-alpha-amino acids	AYFVYJQAPQTCCC-UHFFFAOYNA-N	CC(O)C(N)C(O)=O	130.3939344	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578041; origin=GNPS	16
gnps1948	CREATINE PHOSPHATE	CREATINE PHOSPHATE	212.04308388417	+1	[M+H]+	C4H10N3O5P	Alpha amino acids and derivatives	DRBBFCLWYRJSJZ-UHFFFAOYSA-N	CN(CC(O)=O)C(N)=NP(O)(O)=O	145.0089354	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578042; origin=GNPS	19
gnps1949	DL-5-HYDROXYLYSINE	DL-5-HYDROXYLYSINE	163.10771877117	+1	[M+H]+	C6H14N2O3	Alpha amino acids	YSMODUONRAFBET-UHFFFAOYNA-N	NCC(O)CCC(N)C(O)=O	136.5291939	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578043; origin=GNPS	13
gnps195	Aniracetam	Aniracetam	220.09681973517	+1	[M+H]+	C12H13NO3	Benzoic acids and derivatives	ZXNRTKGTQJPIJK-UHFFFAOYSA-N	COC1=CC=C(C=C1)C(=O)N1CCCC1=O	149.4548666	Positive	qTof	DB#=CCMSLIB00000078081; origin=GNPS	6
gnps1950	OPHTHALMIC ACID	OPHTHALMIC ACID	290.13466179617	+1	[M+H]+	C11H19N3O6	NA	SPLUHYDIQKURQW-UHFFFAOYNA-N	CCC(N)C(=O)N(CC(O)=O)C(=O)CCC(N)C(O)=O	-1	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578044; origin=GNPS	34
gnps1951	L-2,3-DIAMINOPROPIONIC ACID	L-2,3-DIAMINOPROPIONIC ACID	105.06585395817	+1	[M+H]+	C3H8N2O2	L-alpha-amino acids	PECYZEOJVXMISF-UHFFFAOYNA-N	NCC(N)C(O)=O	127.2301868	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578045; origin=GNPS	7
gnps1952	TRIGONELLINE	TRIGONELLINE	138.05495492117	+1	[M+H]+	C7H7NO2	Alkaloids and derivatives	WWNNZCOKKKDOPX-UHFFFAOYSA-N	C[N+]1=CC=CC(=C1)C([O-])=O	125.7892389	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578046; origin=GNPS	3
gnps1953	3-HYDROXYKYNURENINE	3-HYDROXYKYNURENINE	225.08698332617	+1	[M+H]+	C10H12N2O4	Alkyl-phenylketones	VCKPUUFAIGNJHC-UHFFFAOYNA-N	NC(CC(=O)C1=C(N)C(O)=CC=C1)C(O)=O	150.3371503	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578050; origin=GNPS	28
gnps1954	D-GLUCOSAMINE 6-SULFATE	D-GLUCOSAMINE 6-SULFATE	260.04346400917	+1	[M+H]+	C6H13NO8S	Hexoses	MTDHILKWIRSIHB-UHFFFAOYNA-N	NC1C(O)OC(COS(O)(=O)=O)C(O)C1O	155.3120828	Positive	Q-Exactive Plus	DB#=CCMSLIB00000578051; origin=GNPS	68
